date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:27:51	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:30:43%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.eot	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:27:53	18028/18028	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2016%20Sep%202020%2012:30:45%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.woff2	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.woff2	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:27:53	20127/20127	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:30:44%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular-.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular-.eot	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:27:55	23424/23424	---M-Z	200	added ('OK')	font/woff	date:Wed,%2016%20Sep%202020%2012:30:47%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.woff	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.woff	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:27:55	45404/45404	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2016%20Sep%202020%2012:30:48%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.ttf	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.ttf	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:27:57	108738/108738	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Sep%202020%2012:30:48%20GMT	https://imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.svg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/fonts/glyphicons-halflings-regular.svg	(from https://imedical-theme.firebaseapp.com/assets/css/bootstrap.min.css)
14:28:00	76518/76518	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:30:51%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:01	25933/25933	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:30:06%20GMT	https://imedical-theme.firebaseapp.com/assets/images/blog/news_03.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/blog/news_03.jpg	(from https://imedical-theme.firebaseapp.com/)
14:28:02	71896/71896	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2016%20Sep%202020%2012:30:52%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.woff2	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.woff2	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:02	76518/76518	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:30:50%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:03	90412/90412	---M-Z	200	added ('OK')	font/woff	date:Wed,%2016%20Sep%202020%2012:30:54%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.woff	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.woff	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:10	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:31:01%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:13	21780/21780	---M-Z	200	added ('OK')	font/woff2	date:Wed,%2016%20Sep%202020%2012:31:04%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.woff2	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.woff2	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:16	391622/391622	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Sep%202020%2012:31:01%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.svg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.svg	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:16	55696/55696	---M-Z	200	added ('OK')	font/woff	date:Wed,%2016%20Sep%202020%2012:31:07%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.woff	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.woff	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:17	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:31:02%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:18	55620/55620	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2016%20Sep%202020%2012:31:10%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.ttf	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.ttf	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:19	152796/152796	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2016%20Sep%202020%2012:31:00%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.ttf	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/font-awesome/fonts/fontawesome-webfont-v=4.6.3.ttf	(from https://imedical-theme.firebaseapp.com/assets/vendors/font-awesome/css/font-awesome.min.css)
14:28:24	205847/205847	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Sep%202020%2012:31:11%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.svg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/linearicons/fonts/Linearicons-Free-w118d.svg	(from https://imedical-theme.firebaseapp.com/assets/vendors/linearicons/css/linearicons.css)
14:28:24	91380/91380	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2016%20Sep%202020%2012:31:15%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.ttf	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.ttf	(from https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/css/wfmi-style.css)
14:28:25	91600/91600	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:31:14%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.eot?	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-iconsd41d.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/css/wfmi-style.css)
14:28:28	91600/91600	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2016%20Sep%202020%2012:31:13%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/css/wfmi-style.css)
14:28:30	22756/22756	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2012:31:22%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/YTPlayer/css/font/ytp-regular.eot	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/YTPlayer/css/font/ytp-regular.eot	(from https://imedical-theme.firebaseapp.com/assets/vendors/YTPlayer/css/jquery.mb.YTPlayer.min.css)
14:28:31	110/110	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:24%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/select-arrow.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/select-arrow.png	(from https://imedical-theme.firebaseapp.com/assets/css/base.css)
14:28:31	64/64	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2016%20Sep%202020%2012:31:24%20GMT	https://imedical-theme.firebaseapp.com/assets/images//video/play.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/video/play.png	(from https://imedical-theme.firebaseapp.com/assets/css/style.css)
14:28:32	91456/91456	---M-Z	200	added ('OK')	font/woff	date:Wed,%2016%20Sep%202020%2012:31:18%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.woff	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.woff	(from https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/css/wfmi-style.css)
14:28:35	9850/9850	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:25%20GMT	https://imedical-theme.firebaseapp.com/assets/images/video/play.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/video/play.png	(from https://imedical-theme.firebaseapp.com/assets/css/style.css)
14:28:36	16978/16978	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:27%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/s-02.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/s-02.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:36	15466/15466	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:27%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/s-01.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/s-01.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:38	30468/30468	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:29%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/s-04.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/s-04.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:41	17264/17264	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:32%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-02.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-02.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:41	281295/281295	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2016%20Sep%202020%2012:31:20%20GMT	https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.svg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/fonts/webfont-medical-icons.svg	(from https://imedical-theme.firebaseapp.com/assets/vendors/webfont-medical-icons/css/wfmi-style.css)
14:28:45	12523/12523	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:35%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-03.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-03.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:45	12937/12937	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:37%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-10.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-10.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:47	14529/14529	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:39%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-05.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-05.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:47	34504/34504	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:28%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/s-03.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/s-03.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:48	21255/21255	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:39%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-06.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-06.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:50	27687/27687	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:31:41%20GMT	https://imedical-theme.firebaseapp.com/assets/images/icons/i-07.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/icons/i-07.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:51	215580/215580	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:30%20GMT	https://imedical-theme.firebaseapp.com/assets/images/about/about.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/about/about.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:54	47963/47963	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:42%20GMT	https://imedical-theme.firebaseapp.com/assets/images/doctors/doc-01.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/doctors/doc-01.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:58	100326/100326	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:44%20GMT	https://imedical-theme.firebaseapp.com/assets/images/doctors/doc-03.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/doctors/doc-03.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:58	170927/170927	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:43%20GMT	https://imedical-theme.firebaseapp.com/assets/images/doctors/doc-02.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/doctors/doc-02.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:59	22756/22756	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2012:31:51%20GMT	https://imedical-theme.firebaseapp.com/images/home/6.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/images/home/6.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:28:59	24296/24296	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:48%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/01.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/01.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:02	29585/29585	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:53%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/03.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/03.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:04	31801/31801	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:52%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/02.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/02.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:04	29605/29605	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:54%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/04.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/04.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:05	31966/31966	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:55%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/05.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/05.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:06	22653/22653	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:57%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/06.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/06.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:07	22756/22756	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2012:31:59%20GMT	https://imedical-theme.firebaseapp.com/blog_single_standard.html	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/blog_single_standard.html	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:08	22756/22756	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2012:32:01%20GMT	https://imedical-theme.firebaseapp.com/blog_single.html	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/blog_single.html	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:12	498947/498947	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:47%20GMT	https://imedical-theme.firebaseapp.com/assets/images/background/bg-01.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/background/bg-01.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:17	59935/59935	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:03%20GMT	https://imedical-theme.firebaseapp.com/assets/images/blog/post-03.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/blog/post-03.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:18	2992/2992	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:32:10%20GMT	https://imedical-theme.firebaseapp.com/assets/images/brands/logo1.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/brands/logo1.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:18	151147/151147	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:08%20GMT	https://imedical-theme.firebaseapp.com/assets/images/blog/post-04.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/blog/post-04.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:19	85438/85438	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:02%20GMT	https://imedical-theme.firebaseapp.com/assets/images/blog/post-02.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/blog/post-02.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:20	3677/3677	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:32:12%20GMT	https://imedical-theme.firebaseapp.com/assets/images/brands/logo2.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/brands/logo2.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:21	2509/2509	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:32:14%20GMT	https://imedical-theme.firebaseapp.com/assets/images/brands/logo3.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/brands/logo3.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:22	2972/2972	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:32:15%20GMT	https://imedical-theme.firebaseapp.com/assets/images/brands/logo4.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/brands/logo4.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:24	3180/3180	---M-Z	200	added ('OK')	image/png	date:Wed,%2016%20Sep%202020%2012:32:16%20GMT	https://imedical-theme.firebaseapp.com/assets/images/brands/logo6.png	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/brands/logo6.png	(from https://imedical-theme.firebaseapp.com/index-02.html)
14:29:28	22756/22756	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2016%20Sep%202020%2012:32:20%20GMT	https://imedical-theme.firebaseapp.com/doctor-details	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/doctor-details	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:36	246055/246055	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:18%20GMT	https://imedical-theme.firebaseapp.com/assets/images/about/about-02.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/about/about-02.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:37	278942/278942	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:25%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/2.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/2.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:45	225028/225028	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:23%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/1.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/1.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:47	341772/341772	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:31%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/4.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/4.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:47	253953/253953	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:30%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/3.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/3.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:29:54	202755/202755	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:41%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/5.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/5.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:30:03	202738/202738	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:43%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/6.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/6.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:30:03	230953/230953	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:49%20GMT	https://imedical-theme.firebaseapp.com/assets/images/gallery/7.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/gallery/7.jpg	(from https://imedical-theme.firebaseapp.com/about.html)
14:30:05	20011/20011	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:57%20GMT	https://imedical-theme.firebaseapp.com/assets/images/about/department-02.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/about/department-02.jpg	(from https://imedical-theme.firebaseapp.com/services.html)
14:30:08	86544/86544	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:32:58%20GMT	https://imedical-theme.firebaseapp.com/assets/images/about/department.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/about/department.jpg	(from https://imedical-theme.firebaseapp.com/services.html)
14:30:09	201040/201040	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2016%20Sep%202020%2012:31:58%20GMT	https://imedical-theme.firebaseapp.com/assets/images/blog/post-01.jpg	C:/Mes%20Sites%20Web1/new_projet3/imedical-theme.firebaseapp.com/assets/images/blog/post-01.jpg	(from https://imedical-theme.firebaseapp.com/index-02.html)
